STORE_ID,DATE,MARKDOWN_1,MARKDOWN_2,MARKDOWN_3,MARKDOWN_4,MARKDOWN_5
22,10/08/2012,7212.77,22.87,15.43,2623.17,1906.3
22,17/08/2012,5160.04,91.43,NA,2273.84,2354.36
22,24/08/2012,10456.16,100.54,104.14,6657.04,4648.25
22,31/08/2012,37707.43,40.66,119.53,6761.03,2307.61
22,07/09/2012,12941.56,4,37.34,2510.1,3346.55
22,14/09/2012,7069.56,3.44,8.43,499.91,6011.9
22,21/09/2012,7150.28,106.01,19,1217.3,7556.34
22,28/09/2012,4269.8,23.73,1.72,2763.63,2130.39
22,05/10/2012,5294.37,NA,4.25,1447.19,3652.84
22,12/10/2012,1558.08,NA,10.35,485.2,4291.26
22,19/10/2012,2834.71,NA,3.66,459.34,3171.35
22,26/10/2012,7330.98,111.86,152.91,536.08,708.93
22,02/11/2012,8793.36,10347.53,5.62,7350.89,801.32
22,09/11/2012,5336.45,9058,33.59,614.06,3508
22,16/11/2012,13516.26,2200.65,92.87,1094.21,2811.91
22,23/11/2012,1044.85,2.48,76843.7,221.02,397.21
22,30/11/2012,3762.29,0.03,10761.14,115.48,6249.6
22,07/12/2012,9343.87,NA,316.56,3101.29,13828.93
22,14/12/2012,1798.47,NA,53,776.72,1911.11
22,21/12/2012,5140.27,NA,104.99,57.02,5504.81
22,28/12/2012,11032.13,31010.19,336.23,57.67,508.33
22,04/01/2013,1701.21,32204.65,16.2,194,1590.59
22,11/01/2013,2715.05,17233.65,4.34,138.75,1997.23
22,18/01/2013,5009.6,3460.53,5.38,933.63,722.56
22,25/01/2013,1131.61,1260.68,0.6,355.42,1084.89
22,01/02/2013,19102.16,1403.25,-89.1,43742.76,1549.09
22,08/02/2013,69391.99,653.35,259.84,43631.94,3458.3
22,15/02/2013,13365.53,11869.5,NA,5651.81,6681.73
22,22/02/2013,10313.25,4247.11,-2.58,2512.93,3651.16
22,01/03/2013,2454.71,640.92,18.14,95.01,1146.29
22,08/03/2013,22078.63,90.09,36.37,8168.4,1459.36
22,15/03/2013,9987.49,NA,12.66,626.76,1290.77
22,22/03/2013,9547.45,NA,782,2627.85,1239.16
22,29/03/2013,8654.58,NA,663.55,17.97,1681.64
22,05/04/2013,9579.66,5468.24,418.52,1560.1,1709.89
22,12/04/2013,6979.9,1768.58,30.05,1147.11,1879.41
22,19/04/2013,4083.79,24.55,40,41.05,411.72
22,26/04/2013,597.32,NA,93.59,84.06,1389.8
22,03/05/2013,8346.01,5,51.34,4992.67,1232.94
22,10/05/2013,6233.29,281.88,59.27,894.51,4132.07
22,17/05/2013,7700.92,175.88,19.84,2100.48,2815.92
22,24/05/2013,4782.64,0.06,516.77,1613.52,3508.9
22,31/05/2013,5432.35,135.38,56.35,267.13,1446.6
22,07/06/2013,11086.23,1027.9,255.58,5577.47,4073.05
22,14/06/2013,6318.21,538.13,487.7,2410.86,1780.35
22,21/06/2013,3260.03,459.61,231.59,4208.46,4823.82
22,28/06/2013,5071.61,917.79,NA,4025.29,2947.78
22,05/07/2013,10445.17,2347.05,376.2,6679.54,859.63
22,12/07/2013,3289.92,1101.45,27.7,1801.7,1244.52
22,19/07/2013,1117.95,1068.78,192.45,374,835.61
22,26/07/2013,329.08,769.49,16.95,33.83,1043.07
23,11/11/2011,9157.72,9619.31,286.88,3834.44,3543.37
23,18/11/2011,3761.33,206.48,140.88,529.68,5284.63
23,25/11/2011,70.24,47.47,103991.94,7,677.31
23,02/12/2011,6134.68,50.47,8734.68,5080.3,20441.81
23,09/12/2011,5491.42,NA,611.34,4318.8,13208.67
23,16/12/2011,6112.33,19.18,738.38,591.22,4241.95
23,23/12/2011,1003.58,14.2,1683.17,2,570.74
23,30/12/2011,3895.97,50366.6,237.87,1099.12,2573.14
23,06/01/2012,4230.07,34854.95,38.18,2408.34,3931.61
23,13/01/2012,2766.24,15216.56,4.84,807.22,2273.23
23,20/01/2012,2437.41,4576.79,NA,2251.32,1848.96
23,27/01/2012,957.2,3319.68,NA,9,1709.6
23,03/02/2012,35688.59,6055.11,132.8,43218.61,5335.65
23,10/02/2012,8770.83,8403.67,56.54,9800.67,6133.9
23,17/02/2012,8924.48,10140.32,1.88,6699.65,2236.81
23,24/02/2012,18500.67,10478.33,NA,7541.62,7320.47
23,02/03/2012,29917.01,4311.34,32.93,23421.73,2723
23,09/03/2012,8575.57,1125.61,5.08,4365.63,2742.87
23,16/03/2012,5739.62,110.48,6.03,3380.28,838.7
23,23/03/2012,3502.06,72.5,6.97,276.39,1541.93
23,30/03/2012,8920.01,116.41,7.09,1010.3,3025.4
23,06/04/2012,8261.41,NA,60,3647.54,3494.82
23,13/04/2012,4460.9,4852.66,25.17,2064.48,1879.86
23,20/04/2012,2438.53,6551.03,30.84,502.31,4874.16
23,27/04/2012,2622.72,1325.48,27.04,2,2132.69
23,04/05/2012,9941.93,NA,99.93,4899.79,2841.41
23,11/05/2012,8839.9,NA,58.82,1419.42,2237.57
23,18/05/2012,9364.2,NA,104.01,516.81,1374.13
23,25/05/2012,7101.14,NA,246.45,1017.09,2752.95
23,01/06/2012,4238.85,92.2,61.64,1401.23,2312.38
23,08/06/2012,7565.4,503.4,220.02,2581.42,6208.43
23,15/06/2012,4810.62,442.3,41.03,1361.6,2213.38
23,22/06/2012,5810.83,658.1,8.28,2064.37,5454.93
23,29/06/2012,2621.06,199.8,NA,343.88,1888.97
23,06/07/2012,6918.05,103.8,26.79,6112.89,5184.17
23,13/07/2012,4159.57,99.3,0.47,3148.73,1106.63
23,20/07/2012,2538.45,5.7,38.15,437.8,1377.22
23,27/07/2012,3050.22,205.08,7.05,3797.44,3275.95
23,03/08/2012,2030.27,77.84,25.26,1810.24,1863.72
23,10/08/2012,23983.92,144.9,106.86,13110.54,4860.8
23,17/08/2012,2665.76,33.79,50.4,1135.93,3513.48
23,24/08/2012,3082.87,134.11,55,5325.05,5906.69
23,31/08/2012,17318.35,23.29,118.36,4812.58,3030.79
23,07/09/2012,13578.43,91.22,85.23,1288.27,4827.11
23,14/09/2012,5186.12,NA,21.5,990.89,7934.73
23,21/09/2012,7503.68,200.82,10.5,1993.04,6412.69
23,28/09/2012,4330.13,60.55,4.72,2646.89,3369.45
23,05/10/2012,5347.45,NA,6.73,2506.49,3127.25
23,12/10/2012,1557.1,NA,1.12,998.46,5518.58
23,19/10/2012,1134.33,NA,2.15,625.26,1894.98
23,26/10/2012,4782.75,124.72,118.91,1316.96,738.09
23,02/11/2012,10193.06,15530.99,101.46,7331.85,3121.88
23,09/11/2012,6666.07,12333.44,55.46,378.43,1535.97
23,16/11/2012,12248.53,2087.92,97.9,924.92,4618.61
23,23/11/2012,1175.67,4.55,130129.11,479.96,2481.14
23,30/11/2012,3561.58,NA,6164.44,118.48,6845.64
23,07/12/2012,9753.23,NA,368,2161.12,15793.3
23,14/12/2012,3274.65,NA,566,4.88,965.77
23,21/12/2012,3950.75,91.42,319.49,6,2045.31
23,28/12/2012,13285.54,28922.45,274.02,143.69,1233.63
23,04/01/2013,2827.22,42920.21,104.62,8,5590.76
23,11/01/2013,2680.8,31738.61,21.8,26.82,2753.57
23,18/01/2013,8812.89,8287.62,4.36,1783.08,1446.42
23,25/01/2013,1857.58,2675.46,0.2,240.9,1186.84
23,01/02/2013,26536.25,1716.26,74.1,49781.21,1938.48
23,08/02/2013,77017.24,407.32,453.2,49809.3,4834.74
23,15/02/2013,-563.9,2825.54,21,5510.21,4677.39
23,22/02/2013,14956.07,6109.29,6.58,2330.31,2469.24
23,01/03/2013,2573.35,1388.9,0.4,28,1979.19
23,08/03/2013,24141.13,168.8,29.03,12336.26,2166.83
23,15/03/2013,6873.63,NA,9.44,4308.41,870.62
23,22/03/2013,9906.33,NA,1276,2520.51,1482.2
23,29/03/2013,6361.04,NA,1031.38,NA,2596.96
23,05/04/2013,15085.79,4569.13,185.91,2067.42,2092.26
23,12/04/2013,3351.11,4315.25,73.52,1882,1737.99
23,19/04/2013,4078.28,774.31,88,NA,547.3
23,26/04/2013,935.55,NA,123.83,144.15,1458.71
23,03/05/2013,10960.27,20.94,39.58,5578.26,1542.6
23,10/05/2013,5152.32,148.88,71.44,910.25,8014.64
23,17/05/2013,7354.81,120,20,2070.33,2859.78
23,24/05/2013,4187.73,57.14,527.95,1874.86,3288.77
23,31/05/2013,3016.57,232.92,118.16,4.88,707.44
23,07/06/2013,10347.04,939.37,133.54,7627.09,5152.24
23,14/06/2013,7423.05,752.05,536.11,4270.64,1522.39
23,21/06/2013,3060.07,664.15,371.32,3959.1,2665.07
23,28/06/2013,7797.94,801.91,NA,7134.79,6328.6
23,05/07/2013,13470.41,3153.08,641.03,9606.81,1756.07
23,12/07/2013,5400.9,3007.75,92.3,4927.28,1570.41
23,19/07/2013,2012.07,2048.49,383.62,367.34,3116.46
23,26/07/2013,150.46,1764.66,191.56,5.92,493.85
24,11/11/2011,9391.17,20595.49,686.11,5950.16,6034.65
24,18/11/2011,9025.52,794.02,198.98,2629.75,5364.55
24,25/11/2011,2571.98,66.94,64304.51,221.93,3661.62
24,02/12/2011,4825.79,126.88,1601.23,6002.36,19966.73
24,09/12/2011,8915.25,NA,209.71,2399.76,23368.58
24,16/12/2011,6244.37,9.09,143.42,1766.33,5516.14
24,23/12/2011,1813.06,632.93,1633.67,51.66,1309.54
24,30/12/2011,5743.34,44499.08,228.23,1242.49,4310.79
24,06/01/2012,7325.68,25367.9,203.51,1745.2,3261.35
24,13/01/2012,3545.34,8743.62,127.43,819.74,4434.08
24,20/01/2012,2809.05,7169.67,171.45,730.64,3663.25
24,27/01/2012,755.78,4142.75,190.3,90.5,2594.66
24,03/02/2012,65021.23,4189.09,254.01,47452.43,7146.25
24,10/02/2012,11788.06,6777.04,73.29,11571.69,4451.85
24,17/02/2012,12244.57,10925.86,25.52,15725.51,5533.12
24,24/02/2012,10065.77,10556.73,2.2,6791.1,9440.12
24,02/03/2012,5903.53,3495.48,18.15,110.37,3688.64
24,09/03/2012,21306.54,1190.23,2.49,34839.93,3932.94
24,16/03/2012,10310.26,920.9,1.02,3250.66,1844.03
24,23/03/2012,5283.83,652.04,3.4,552.16,3402.95
24,30/03/2012,11314.86,475.99,4,5456.51,1749.37
24,06/04/2012,24195.01,NA,59.68,3082.34,5170.39
24,13/04/2012,4765.31,5896.55,57.4,1204.7,3980.37
24,20/04/2012,10959.96,3425.69,79.48,1682.87,4506.82
24,27/04/2012,12968.26,729.55,39.25,1121.45,15101.9
24,04/05/2012,19129.69,192,195.04,5860.88,4953.15
24,11/05/2012,6503.15,-192,97.28,1798.06,1286.62
24,18/05/2012,5955.53,NA,187,1529.05,4424.94
24,25/05/2012,15776.58,NA,624.13,3992.12,3763.4
24,01/06/2012,5320.71,42.2,204.43,883.54,2374.74
24,08/06/2012,15742.14,250.6,35.76,3050.95,7604.47
24,15/06/2012,11618.99,217.9,9.33,2449.86,5633.09
24,22/06/2012,8790.16,749.1,30.57,4434.39,7308.24
24,29/06/2012,5708.44,329.3,NA,1310.41,4292.22
24,06/07/2012,2920.43,559.3,181.49,1218.55,3889.14
24,13/07/2012,7991.43,136.9,111.69,5852.88,4022.09
24,20/07/2012,571.85,126.88,145.72,614.55,1867.65
24,27/07/2012,4638.37,501.84,15.86,4124.82,4218.24
24,03/08/2012,11887.54,557.1,138.39,9345.76,2781.67
24,10/08/2012,37938.11,798.52,178.81,12823.7,5682.73
24,17/08/2012,4703.02,262.05,9.3,4744.01,1858.94
24,24/08/2012,8778.19,280.89,91.01,8868.81,3798.51
24,31/08/2012,34000.98,79.5,69.24,8772.12,4937.68
24,07/09/2012,15092.87,60.92,89.01,2756.36,4563.61
24,14/09/2012,8179.55,1,30.77,1838.92,3353.34
24,21/09/2012,11768.07,1.91,56.98,873.12,6190.47
24,28/09/2012,11941.13,15.28,21.76,984.11,7013.13
24,05/10/2012,10349,NA,16.05,5824.86,2770.76
24,12/10/2012,5138.51,NA,141.88,407.81,3284.69
24,19/10/2012,3446.7,NA,101,111.46,5963.01
24,26/10/2012,10844.38,104.16,105.09,1795.68,3059.8
24,02/11/2012,8313.92,11811.73,63.68,3537.32,4877.52
24,09/11/2012,8076.39,5372.88,9.64,2701.13,3827.64
24,16/11/2012,8149.83,130.3,56.52,1211.08,5557.03
24,23/11/2012,3652.05,0.01,79498.33,557.88,1721.64
24,30/11/2012,3750.57,NA,5377.51,424.97,5694.17
24,07/12/2012,9746.87,NA,256.91,2952.39,15937.45
24,14/12/2012,3044.95,NA,94,461.87,3190.09
24,21/12/2012,5534.28,97.5,83.27,123.39,1423.9
24,28/12/2012,13207.59,24639.5,242.13,283.98,1952.87
24,04/01/2013,4003.39,31311.4,45.78,55.46,3545.98
24,11/01/2013,4802.99,25691.42,9.33,240.11,3571.6
24,18/01/2013,10280.65,8762.33,6.62,3250.76,2390.43
24,25/01/2013,5304.44,4001.75,0.3,1142.67,2835.01
24,01/02/2013,16578.16,3771.2,248.7,36615.03,1773.02
24,08/02/2013,67978.21,3160.58,510.7,56735.25,6406.18
24,15/02/2013,30387.5,3345.17,10.2,24079.57,4095.4
24,22/02/2013,11374.11,4177.67,NA,7126.19,5515.89
24,01/03/2013,7463.25,1240.37,0.8,3203.05,1626.23
24,08/03/2013,25493.43,589.16,28.38,12134.86,3029.84
24,15/03/2013,13908.82,NA,4.45,3777.98,2512.83
24,22/03/2013,3691.42,NA,716,573.07,1693.38
24,29/03/2013,14769.88,NA,504.45,2956.94,3683.87
24,05/04/2013,11628.38,6169.32,317.18,4239.74,2843.86
24,12/04/2013,4629.04,1215.02,65.54,3291.28,1867.73
24,19/04/2013,12838.71,108.99,70.7,17.58,1967
24,26/04/2013,1282.07,NA,93.5,95.04,1844.13
24,03/05/2013,10594.55,NA,70.55,7033.58,1503.35
24,10/05/2013,6334.38,57,50.79,2380.2,9520.36
24,17/05/2013,7745.47,282.7,13.92,1182.7,4976.83
24,24/05/2013,8367.87,232.82,390.81,3406.78,1171.95
24,31/05/2013,3842.27,294.81,784.9,46.23,3128.36
24,07/06/2013,14157.66,847.12,298.64,8979.83,4865.35
24,14/06/2013,5291.57,642.43,607.93,3835.43,3738.93
24,21/06/2013,3400.51,781.14,269.86,5943.6,3837.67
24,28/06/2013,6183.9,1030.79,10.1,8227.58,3617.85
24,05/07/2013,12403.94,3807.42,820.9,10917.69,2649.91
24,12/07/2013,3210.19,2023.12,174.96,192.14,856.79
24,19/07/2013,4118.48,2005.75,222.77,4054.95,2534.83
24,26/07/2013,3592.9,1925.68,8.1,905.63,1607.87
25,11/11/2011,7642.65,8851.65,196.09,3286.86,3287.36
25,18/11/2011,6165.27,168.82,94.85,267.01,3687.92
25,25/11/2011,208.47,65,58539.77,6.47,926.72
25,02/12/2011,3425.95,34,1200.12,4106.92,15164.5
25,09/12/2011,5549.98,64,256.97,2761.65,8753.69
25,16/12/2011,4548.64,61,602.21,282.11,1932.2
25,23/12/2011,2729.99,80.12,1689.22,26.97,3547.38
25,30/12/2011,4624.26,49913.53,177.05,407.17,2515.09
25,06/01/2012,8642.2,26833.97,25.94,1092.98,3714.33
25,13/01/2012,2459.51,10718.26,0.92,506.45,3277.12
25,20/01/2012,577.2,3417.28,4,5.85,1684.31
25,27/01/2012,2683.99,2193.97,NA,901.08,2783.8
25,03/02/2012,38223.59,4566.23,21.92,42448.94,5621.09
25,10/02/2012,17655.4,5620.25,12.82,16909.35,6645.05
25,17/02/2012,25926.69,9583.33,1,8768.42,6263.7
25,24/02/2012,10504.05,7242.9,NA,5556.78,3596.69
25,02/03/2012,14860.09,3050.12,21.38,12085.01,1327.97
25,09/03/2012,11412.9,944.64,0.7,13264.83,3951.01
25,16/03/2012,5366.06,185.14,4.18,845.05,1221.53
25,23/03/2012,3406.88,247.61,0.93,2689.25,1301.78
25,30/03/2012,10660.1,225.11,1.5,2560.04,4748.1
25,06/04/2012,10782.56,NA,25.79,1973.99,4389.28
25,13/04/2012,5432.06,4239.57,8.35,789.18,1044.74
25,20/04/2012,4862.43,2190.68,9.16,787.22,2870.05
25,27/04/2012,4318.51,5.24,5.83,62.58,1828.28
25,04/05/2012,7221.1,NA,112.95,2512.32,1777.09
25,11/05/2012,16186.46,NA,23.05,4625.4,2037.11
25,18/05/2012,7191.69,NA,1.7,640.51,1793.42
25,25/05/2012,5154.82,NA,391.45,1581.91,2164.96
25,01/06/2012,6667.97,38.4,40.85,544.94,2765.31
25,08/06/2012,9024.73,207.4,64.04,2897.69,4748.56
25,15/06/2012,5987.75,147.2,100.04,1735.9,3500.18
25,22/06/2012,9127.63,467.6,30.29,3543.14,5417.88
25,29/06/2012,3374.98,537.8,NA,712.78,1992.95
25,06/07/2012,7926.21,399.7,40.32,4541.86,4619.98
25,13/07/2012,7262.73,45.6,18.01,1803.13,1354.39
25,20/07/2012,4170.08,227.91,14.1,3456.58,2629.71
25,27/07/2012,6287.52,582.48,2.07,2505.39,1521.67
25,03/08/2012,14653.91,1155.02,13.07,10978.83,2021.96
25,10/08/2012,21796.09,67.99,5.1,14696.25,3555.23
25,17/08/2012,7258.16,2.2,0.6,4015.19,780.22
25,24/08/2012,7693.13,69.6,50,2360.4,3561.61
25,31/08/2012,11407.22,15.4,68.64,3827.68,2540.33
25,07/09/2012,15308.07,0,22.06,5643.24,1903.09
25,14/09/2012,6748.95,NA,3.15,968.4,6124.49
25,21/09/2012,7709.27,17.82,61.88,802.77,8294.38
25,28/09/2012,5110.78,11,10.66,149.01,3098.09
25,05/10/2012,5884.18,NA,3.27,3357.56,1343.85
25,12/10/2012,4284.26,NA,11.59,1227.84,1959.27
25,19/10/2012,3121.82,NA,21.48,136.45,3412.8
25,26/10/2012,4805.66,84.19,NA,1073.49,730.76
25,02/11/2012,12435.08,16493.02,55.19,1165.36,1144.39
25,09/11/2012,8241.47,4602.35,140.59,2798.74,2750.2
25,16/11/2012,5239.56,817.6,36.04,1090.69,2570.57
25,23/11/2012,1806.23,NA,77269.3,372.64,1083.64
25,30/11/2012,1885.29,NA,7493.9,100.06,3974.29
25,07/12/2012,5924.01,NA,164,2095.22,5744.1
25,14/12/2012,4038.03,NA,30,224.53,1682.92
25,21/12/2012,3376.28,NA,177,72.01,269.3
25,28/12/2012,11458.67,23102.07,60,330.69,1423.39
25,04/01/2013,1110.97,21678.98,4.88,84.58,2257.32
25,11/01/2013,4639.99,8520.81,4.66,150.09,2535.14
25,18/01/2013,1988,2369.91,5.27,16.35,1017.39
25,25/01/2013,1279.16,1315.38,1.1,356.16,899.27
25,01/02/2013,16999.41,603.41,244.2,24224.34,855.25
25,08/02/2013,48279.58,252.55,167.02,24939.8,2566.96
25,15/02/2013,8838.55,1560.68,709.42,536,5488.14
25,22/02/2013,7290.59,3501.79,NA,2202.1,2141.66
25,01/03/2013,4921.26,81.87,1.2,571.51,822.23
25,08/03/2013,20996.56,-3.27,17.57,3982.88,1833.43
25,15/03/2013,12203.02,NA,3.32,2543.84,1125.09
25,22/03/2013,5232.03,NA,510,148.52,732.94
25,29/03/2013,8101.96,NA,369.83,825.69,1389.48
25,05/04/2013,13525.91,3245.99,165.01,1109.08,1475.49
25,12/04/2013,3881.79,1981.72,29.77,798.01,850.22
25,19/04/2013,4568.42,196.17,20.68,88,948.87
25,26/04/2013,697.64,NA,78.88,44.22,689.97
25,03/05/2013,3908.65,10,35.34,621.4,1231.05
25,10/05/2013,8273.69,169,34.62,3185.99,4953.49
25,17/05/2013,6632.2,135.88,9.18,586.17,3001.59
25,24/05/2013,2159.9,289.64,461.09,1130.26,1327.97
25,31/05/2013,3096.88,299.98,124.06,70.37,1247.69
25,07/06/2013,7317.48,938.79,78.54,3696.43,2265.72
25,14/06/2013,9439.14,890.4,269.41,3889.51,2657.01
25,21/06/2013,2233.29,855.6,125.73,3450.58,2396.8
25,28/06/2013,3498.52,1329.69,NA,540.5,643.03
25,05/07/2013,7260.1,1775.9,327.84,5916.92,3209.26
25,12/07/2013,6531.02,2142.32,35.98,2992.9,399.66
25,19/07/2013,2442.41,942.45,235.5,593.19,1504.47
25,26/07/2013,242.98,891.49,1.8,47.23,1129.68
26,11/11/2011,7174.09,6889.46,292.44,1581.44,2399.33
26,18/11/2011,5590.39,226.18,61.08,345.45,4332.53
26,25/11/2011,362.32,9,44999.94,NA,660.57
26,02/12/2011,3343,9,955.74,1187.26,14774.79
26,09/12/2011,4980.07,19,144.13,1669.69,6055.33
26,16/12/2011,2698.03,NA,494.72,533.84,2670.1
26,23/12/2011,699.47,0.09,1018.94,9,2816.25
26,30/12/2011,4124.23,34472.24,159.04,799.85,2194.68
26,06/01/2012,3352.77,17442.27,117.1,468.31,6344.32
26,13/01/2012,2153.82,6050.57,62.24,275.03,2511.4
26,20/01/2012,1673.31,3004.75,27.82,153.3,2092.05
26,27/01/2012,812.2,1267.64,32.5,13.76,1914.38
26,03/02/2012,35421.34,1596.92,74.14,20234.78,6541.84
26,10/02/2012,5858.94,2569.2,13.42,5936.74,5874.01
26,17/02/2012,11524.93,6005.06,1.04,3417.87,7086.22
26,24/02/2012,7373.92,5211.81,3.2,2716.45,4114.28
26,02/03/2012,20215.36,1400.8,7.35,15485.84,2581.11
26,09/03/2012,4540.15,480.42,1.98,387.57,3900.33
26,16/03/2012,6977.12,161,3.99,1535.17,2084.52
26,23/03/2012,4336.7,150.86,4.59,199.78,2239.64
26,30/03/2012,8827.14,169.73,12.75,981.6,3196.41
26,06/04/2012,8674.08,NA,33.85,1128.16,3852.6
26,13/04/2012,3766.78,2941.14,24.34,1103.96,2536.7
26,20/04/2012,3275.87,865.21,36.58,154.69,3169.48
26,27/04/2012,1946.7,32.65,21.62,24.1,2152.4
26,04/05/2012,11484.78,NA,78.04,2449.14,2488.39
26,11/05/2012,8655.96,NA,108.57,842.81,2803.07
26,18/05/2012,6622.21,NA,45.9,550.47,2648.76
26,25/05/2012,7166.44,NA,240.75,1942.28,2272.3
26,01/06/2012,4810.9,3,110.44,662.3,2964.12
26,08/06/2012,7908.98,54.6,16.57,689.29,4172.84
26,15/06/2012,5833.29,153.8,254.03,851.83,3785.07
26,22/06/2012,5543.88,372,103.99,1901.89,6556.54
26,29/06/2012,3441.05,274,NA,256.82,2456.02
26,06/07/2012,4894.97,230,19.39,3309.33,5437.93
26,13/07/2012,6894.41,72.3,3.5,1114.8,1415.15
26,20/07/2012,3072.39,35.8,13.8,1032.75,3437.32
26,27/07/2012,3025.97,112.64,2.6,376.52,1155.13
26,03/08/2012,28330,49.21,42.09,8478.97,3544.06
26,10/08/2012,5732.23,17.6,6.45,1524.63,2439.95
26,17/08/2012,2430.95,16,5.54,829.7,3038.77
26,24/08/2012,4507.08,33.6,149.46,1866.46,4685.63
26,31/08/2012,13118.17,3.4,86.31,2176.09,2555.38
26,07/09/2012,4133.77,6,72.78,526.42,3514.48
26,14/09/2012,7606.73,NA,22.66,368.91,9072.93
26,21/09/2012,6916.18,3.82,NA,228.31,7025.39
26,28/09/2012,2409.15,7.64,0.22,1016.11,2465.17
26,05/10/2012,3140.4,NA,3.24,1333.43,3283.83
26,12/10/2012,1269.8,NA,15.38,317.73,7746.76
26,19/10/2012,1697.09,NA,2.64,106.35,2481.19
26,26/10/2012,1827.16,35.87,50,478.93,2088.65
26,02/11/2012,6408.11,8616.07,51.82,1288.17,2064.51
26,09/11/2012,4842.66,3083.37,27.52,274.07,3595.5
26,16/11/2012,4476,180.34,34.86,492.43,3675.31
26,23/11/2012,678.1,NA,71089.48,139.85,2013.47
26,30/11/2012,4331.03,NA,4113.3,160.46,6337.07
26,07/12/2012,5567.74,NA,118.49,864.65,6752.49
26,14/12/2012,3134.08,NA,41,82.32,2455.24
26,21/12/2012,3785.58,11,112.01,22.19,2073
26,28/12/2012,6947.56,22671.67,259.93,27.44,1259.96
26,04/01/2013,1019.69,28472.93,3.26,99.49,3230.19
26,11/01/2013,3331.81,13502.12,2.32,12.78,2271.66
26,18/01/2013,1928.88,2003.26,2.84,2201.55,1904.51
26,25/01/2013,1545.29,882.82,0.1,424.29,2636.55
26,01/02/2013,14747.64,655.99,30.98,16822.27,3281.87
26,08/02/2013,40985.01,518.16,332.74,16868.38,2852.91
26,15/02/2013,11373.62,2532.68,NA,2808.04,6018
26,22/02/2013,6746.03,1440.08,71.16,3304.53,1932.49
26,01/03/2013,1699.44,190,18,133.09,2525.41
26,08/03/2013,17853.54,98.56,25.47,3571.47,3716.37
26,15/03/2013,5236.19,NA,3.11,1436.95,2378.09
26,22/03/2013,9911.81,NA,427,1061.15,2053
26,29/03/2013,6510.79,NA,315.35,43.9,4595.14
26,05/04/2013,9549.4,3449.11,246.53,624.4,4702.57
26,12/04/2013,2818.7,700.38,43.1,565.42,1591.69
26,19/04/2013,1326.83,0.65,20.6,47.73,1101.15
26,26/04/2013,1748.01,NA,37,68.64,1509.77
26,03/05/2013,7326.63,25,39.14,2263.34,2205.99
26,10/05/2013,4533.84,258.88,81.3,457.1,6677.86
26,17/05/2013,4933.66,502.74,5.38,532.2,5237.18
26,24/05/2013,2573.04,773.84,100.52,860.13,2734.51
26,31/05/2013,4243.24,189.95,203.69,16.44,2753.77
26,07/06/2013,8643.22,333.67,76.77,3303.7,4205.17
26,14/06/2013,4439.77,397.86,307,1405.1,2208.29
26,21/06/2013,4879.84,406.72,126.4,1265.84,4277.88
26,28/06/2013,4505.32,461.56,NA,1969.92,3352.74
26,05/07/2013,6343.21,1455.2,520.79,5672.65,1044.93
26,12/07/2013,3377.02,1673.17,44.46,1927.06,4843.2
26,19/07/2013,1635.2,1021.13,143.75,490.21,1123.83
26,26/07/2013,538.78,822.92,0.4,85.49,1086.05
27,11/11/2011,10710.56,44021.61,475.3,4235.07,4920.65
27,18/11/2011,32812.24,5487.82,143.88,567.08,14703.26
27,25/11/2011,164.01,27.47,73934.06,24.22,540.56
27,02/12/2011,5369.61,294.47,7008.02,3692.11,33247
27,09/12/2011,4072.48,48,1800.87,1796.01,8867.17
27,16/12/2011,7510.92,28.09,1049.3,1160.14,7853.48
27,23/12/2011,2415.4,239.89,1438.33,209.34,2976.85
27,30/12/2011,3650.53,50076.68,271.89,1009.78,1773.53
27,06/01/2012,9235.59,29675.22,526.36,2399.37,6290.52
27,13/01/2012,8081.05,16237.87,542.46,643.15,6238.31
27,20/01/2012,2754.17,9280.81,465.77,2567.91,1550.34
27,27/01/2012,2789.03,4172.39,589.24,101.5,3857.29
27,03/02/2012,62172.73,6256,530.81,67474.85,6129.6
27,10/02/2012,15591.32,6206.22,249.82,14000.53,8024.91
27,17/02/2012,14655.15,10670.84,162.82,11286.99,1595.8
27,24/02/2012,16993.22,13384.32,9.6,8237.33,9045.21
27,02/03/2012,28652.29,3088.37,109.25,35364.08,4464.45
27,09/03/2012,14171.85,917.3,2.2,3614.57,4582.1
27,16/03/2012,7275.48,175.65,2.96,5193.68,2366.04
27,23/03/2012,4142.06,506.34,5.17,917.38,3467.03
27,30/03/2012,12705.56,180.11,7.59,2943.99,3495.93
27,06/04/2012,10800.82,NA,101.35,3079.87,5692.72
27,13/04/2012,5139.48,4770.63,53.84,1532.47,4176.9
27,20/04/2012,12507.63,2681.1,99.95,1433.43,3244.98
27,27/04/2012,6408.19,901.65,58.56,51.97,2182.32
27,04/05/2012,19913.55,NA,213.38,5895.46,4687.08
27,11/05/2012,10864.63,NA,244.98,2261.45,2840.03
27,18/05/2012,13340.68,NA,222.2,2225.5,2346.31
27,25/05/2012,11465.8,NA,380.15,2173.31,4183.07
27,01/06/2012,10283.49,31.2,245.41,4069.79,2775.35
27,08/06/2012,12921.09,414.6,95.99,1666.88,7819.11
27,15/06/2012,9943.48,614.9,15,3382.44,6779.57
27,22/06/2012,9510.17,821.5,7.98,3928.13,6054.38
27,29/06/2012,7582.01,585.9,NA,1019.28,3522.11
27,06/07/2012,12579,303.6,217.95,8280.23,7999.22
